step,timestamp,simulation_time,pos_x,pos_y,speed,heading,velocity_x,velocity_y,on_lane,out_of_road,dist_to_left_side,dist_to_right_side,crash_vehicle,crash_object,crash_sidewalk,nav_route_completion,nav_distance_to_dest,nav_current_lane,nav_route_length,nav_checkpoints_count,lane_longitudinal_pos,lane_lateral_pos,lane_length,custom_dest_x,custom_dest_y,distance_to_custom_dest,action_steering,action_throttle,action_source,action_success,reward,control_mode,expert_takeover,obs_shape,obs_mean,obs_std,obs_min,obs_max,obs_0,obs_1,obs_2,obs_3,obs_4
148,2025-08-12T23:05:51.972790,0.0,119.49881744384766,6.830338001251221,7.949559094532228,-0.002417085005355979,7.949501991271973,-0.030131183564662933,True,,2.2262253378847214,8.641650669078409,False,False,False,0.21345324208887428,,"('1r0_0_', '1r0_1_', 0)",0,14,10.91080817024907,0.4149126700575332,61.64103317260741,,,,0.0,0.0,expert,True,0.8062503108472701,unknown,True,[259],0.8734233379364014,0.2900278568267822,0.0,1.0,0.12367918342351913,0.4800916910171509,0.5012085437774658,0.3656594157218933,0.5000602006912231
149,2025-08-12T23:05:52.059768,0.0,120.29978942871094,6.823376178741455,8.253740518905614,-0.0058135475015888005,8.252402305603027,-0.1486228108406067,True,,2.233187160394487,8.634688846568643,False,False,False,0.21488396810481805,,"('1r0_0_', '1r0_1_', 0)",0,14,11.71178015511235,0.4218744925672988,61.64103317260741,,,,0.0,0.0,expert,True,0.8381138171983565,unknown,True,[259],0.8694091439247131,0.2951418161392212,0.0,1.0,0.12406595051288605,0.47970494627952576,0.5029067397117615,0.37917858362197876,0.4996757209300995
150,2025-08-12T23:05:52.142298,0.0,121.13117980957031,6.811190605163574,8.559631259448418,-0.010770489238552727,8.559111595153809,-0.09431860595941544,True,,2.245372733972368,8.622503272990762,False,False,False,0.21636902859354906,,"('1r0_0_', '1r0_1_', 0)",0,14,12.543170535971726,0.43406006614517967,61.64103317260741,,,,0.0,0.0,expert,True,0.8699087215268929,unknown,True,[259],0.8657639026641846,0.29927173256874084,0.0,1.0,0.12474293261766434,0.47902795672416687,0.505385160446167,0.39277374744415283,0.5000331997871399
151,2025-08-12T23:05:52.227063,0.0,121.99320220947266,6.800583362579346,8.865946450136835,-0.012191418838164658,8.864982604980469,-0.13072822988033295,True,,2.2559799765565964,8.611896030406534,False,False,False,0.21790880513651653,,"('1r0_0_', '1r0_1_', 0)",0,14,13.40519293587407,0.4446673087294082,61.64103317260741,,,,0.0,0.0,expert,True,0.9019191589279595,unknown,True,[259],0.8617784976959229,0.30407750606536865,0.0,1.0,0.12533222138881683,0.47843867540359497,0.5060955882072449,0.4063877463340759,0.4999300539493561
152,2025-08-12T23:05:52.309969,0.0,122.8858413696289,6.78936767578125,9.171849924505217,-0.012715395782637806,9.17149829864502,-0.0803118646144867,True,,2.267195663354692,8.600680343608438,False,False,False,0.21950327047790263,,"('1r0_0_', '1r0_1_', 0)",0,14,14.29783209603032,0.4558829955275039,61.64103317260741,,,,0.0,0.0,expert,True,0.9339124848165234,unknown,True,[259],0.8566259741783142,0.3084326684474945,0.0,1.0,0.12595531344413757,0.47781556844711304,0.5063575506210327,0.419983446598053,0.5001114010810852
153,2025-08-12T23:05:52.392942,0.0,123.80870056152344,6.789889812469482,9.465858023743596,-0.0058705391489155545,9.463676452636719,0.20321448147296906,True,,2.2666735266664597,8.60120248029667,False,False,False,0.22115171596644456,,"('1r0_0_', '1r0_1_', 0)",0,14,15.22069128792485,0.45536085883927147,61.64103317260741,,,,0.0,0.0,expert,True,0.9654555530013774,unknown,True,[259],0.8548408150672913,0.31110596656799316,0.0,1.0,0.12592630088329315,0.47784459590911865,0.5029352307319641,0.4330504834651947,0.5007094740867615
154,2025-08-12T23:05:52.476803,0.0,124.75959014892578,6.80467414855957,9.702267202785729,0.006766426539618564,9.701683044433594,0.10646586120128632,True,,2.251889190576372,8.615986816386759,False,False,False,0.2228502303922878,,"('1r0_0_', '1r0_1_', 0)",0,14,16.171580875327194,0.4405765227491836,61.64103317260741,,,,0.0,0.0,expert,True,0.9945497898148795,unknown,True,[259],0.8492993712425232,0.31433627009391785,0.0,1.0,0.12510494887828827,0.47866594791412354,0.49661681056022644,0.4435575604438782,0.49999570846557617
155,2025-08-12T23:05:52.559355,0.0,125.73027801513672,6.809248447418213,9.765379975295218,0.0068163608100579864,9.764973640441895,-0.0890834629535675,True,,2.2473148917177292,8.620561115245401,False,False,False,0.22458410924172845,,"('1r0_0_', '1r0_1_', 0)",0,14,17.142268741538132,0.436002223890541,61.64103317260741,,,,0.0,0.0,expert,True,1.014632076099766,unknown,True,[259],0.8476362228393555,0.3158980906009674,0.0,1.0,0.12485082447528839,0.4789200723171234,0.49659183621406555,0.44636255502700806,0.49956855177879333
156,2025-08-12T23:05:52.643482,0.0,126.70658874511719,6.809574604034424,9.774158278211404,0.003260241806475328,9.772860527038574,0.1592707335948944,True,,2.2469887351015183,8.620887271861612,False,False,False,0.22632803186002892,,"('1r0_0_', '1r0_1_', 0)",0,14,18.1185794715186,0.43567606727433006,61.64103317260741,,,,0.0,0.0,expert,True,1.02029444223242,unknown,True,[259],0.8511142134666443,0.31213492155075073,0.0,1.0,0.12483270466327667,0.47893819212913513,0.49836987257003784,0.44675272703170776,0.5004231929779053
157,2025-08-12T23:05:52.733120,0.0,127.68424987792969,6.827829360961914,9.794916943414984,0.011991282282245663,9.790812492370605,0.2835289537906647,True,,2.228733978174028,8.639142028789102,False,False,False,0.22807436661820485,,"('1r0_0_', '1r0_1_', 0)",0,14,19.0962406043311,0.4174213103468398,61.64103317260741,,,,0.0,0.0,expert,True,1.0217382590578674,unknown,True,[259],0.8598712682723999,0.3041606545448303,0.0,1.0,0.12381855398416519,0.479952335357666,0.494004487991333,0.44767531752586365,0.5003947615623474
158,2025-08-12T23:05:52.810044,0.0,128.66180419921875,6.854861736297607,9.733214014740142,0.021740715558861368,9.72905158996582,0.2846229374408722,True,,2.2017016028383347,8.666174404124796,False,False,False,0.22982051058565614,,"('1r0_0_', '1r0_1_', 0)",0,14,20.073794925620163,0.39038893501114647,61.64103317260741,,,,0.0,0.0,expert,True,1.021353784355393,unknown,True,[259],0.8650621771812439,0.2970673143863678,0.0,1.0,0.12231675535440445,0.48145413398742676,0.48913049697875977,0.4449329674243927,0.5001347064971924
159,2025-08-12T23:05:52.894579,0.0,129.63697814941406,6.887189865112305,9.822463861325033,0.029219670848131152,9.813309669494629,0.4239689111709595,True,,2.1693734740236374,8.698502532939493,False,False,False,0.23156240264553044,,"('1r0_0_', '1r0_1_', 0)",0,14,21.048968875815476,0.3580608061964492,61.64103317260741,,,,0.0,0.0,expert,True,1.0193750375712751,unknown,True,[259],0.8661956191062927,0.2952086329460144,0.0,1.0,0.12052074819803238,0.48325014114379883,0.4853922426700592,0.44889962673187256,0.5003426671028137
160,2025-08-12T23:05:52.984530,0.0,130.621337890625,6.928084373474121,9.960936562337693,0.03723551941316039,9.952163696289062,0.41796526312828064,True,,2.128478965661821,8.73939704130131,False,False,False,0.23332070270772118,,"('1r0_0_', '1r0_1_', 0)",0,14,22.033328617026413,0.3171662978346328,61.64103317260741,,,,0.0,0.0,expert,True,1.029183955741457,unknown,True,[259],0.8700663447380066,0.29041144251823425,0.0,1.0,0.1182488277554512,0.48552206158638,0.48138654232025146,0.45505398511886597,0.5000765919685364
161,2025-08-12T23:05:53.068497,0.0,131.62091064453125,6.9712090492248535,10.168790726520054,0.04161109308416133,10.157776832580566,0.4731539487838745,True,,2.0853542899110886,8.782521717052042,False,False,False,0.23510617682026003,,"('1r0_0_', '1r0_1_', 0)",0,14,23.032901370932663,0.27404162208390037,61.64103317260741,,,,0.0,0.0,expert,True,1.0453323121755902,unknown,True,[259],0.8743058443069458,0.28553035855293274,0.0,1.0,0.11585301905870438,0.48791787028312683,0.47920045256614685,0.46429193019866943,0.5001189708709717
162,2025-08-12T23:05:53.143560,0.0,132.6431884765625,7.019290447235107,10.475208583021557,0.04547147824228581,10.462385177612305,0.518161416053772,True,,2.0372728919008347,8.830603115062296,False,False,False,0.23693220758968744,,"('1r0_0_', '1r0_1_', 0)",0,14,24.055179202963913,0.22596022407364647,61.64103317260741,,,,0.0,0.0,expert,True,1.069416270654847,unknown,True,[259],0.8788846731185913,0.28032439947128296,0.0,1.0,0.11318182945251465,0.49058905243873596,0.477272093296051,0.47791051864624023,0.500092625617981
163,2025-08-12T23:05:53.223387,0.0,133.69432067871094,7.06929874420166,10.727066358013102,0.04731478519078358,10.716473579406738,0.4765990674495697,True,,1.9872645949342822,8.880611412028848,False,False,False,0.23880977911057744,,"('1r0_0_', '1r0_1_', 0)",0,14,25.10631140511235,0.17595192710709373,61.64103317260741,,,,0.0,0.0,expert,True,1.0994040007594965,unknown,True,[259],0.8870462775230408,0.2712934911251068,0.0,1.0,0.11040358990430832,0.4933673143386841,0.47635143995285034,0.48910418152809143,0.49991294741630554
164,2025-08-12T23:05:53.315976,0.0,134.76951599121094,7.121931552886963,10.928866214852832,0.04854396719191012,10.910662651062012,0.6305214166641235,True,,1.9346317862489795,8.933244220714151,False,False,False,0.24073033305614036,,"('1r0_0_', '1r0_1_', 0)",0,14,26.18150671761235,0.123319118421791,61.64103317260741,,,,0.0,0.0,expert,True,1.1243752104668379,unknown,True,[259],0.8919484615325928,0.2631402611732483,0.0,1.0,0.10747954249382019,0.4962913393974304,0.4757375419139862,0.4980730712413788,0.5002566576004028
165,2025-08-12T23:05:53.393544,0.0,135.86570739746094,7.179912090301514,11.166740717737232,0.05152963708999714,11.155256271362305,0.5063158869743347,True,,1.8766512488344287,8.991224758128702,False,False,False,0.24268839100699813,,"('1r0_0_', '1r0_1_', 0)",0,14,27.27769812386235,0.06533858100724022,61.64103317260741,,,,0.0,0.0,expert,True,1.1464417394798176,unknown,True,[259],0.8929014801979065,0.2608233690261841,0.0,1.0,0.10425840318202972,0.4995124936103821,0.4742465913295746,0.5086452960968018,0.49979814887046814
166,2025-08-12T23:05:53.477621,0.0,136.98765563964844,7.2287726402282715,11.472144238730984,0.0466005253864239,11.464339256286621,0.42310619354248047,True,,1.8277906989076709,9.04008530805546,False,False,False,0.24469245677830476,,"('1r0_0_', '1r0_1_', 0)",0,14,28.39964636604985,0.016478031080482403,61.64103317260741,,,,0.0,0.0,expert,True,1.1735728912617893,unknown,True,[259],0.8971697688102722,0.2550504505634308,0.0,1.0,0.10154392570257187,0.5022269487380981,0.47670817375183105,0.5222187638282776,0.4997651278972626
167,2025-08-12T23:05:53.565320,0.0,138.13609313964844,7.268462181091309,11.6023466732817,0.038280543824908086,11.598308563232422,0.30608299374580383,True,,1.7881011580446338,9.079774848918497,False,False,False,0.24674383864931473,,"('1r0_0_', '1r0_1_', 0)",0,14,29.54808386604985,-0.023211509782554707,61.64103317260741,,,,0.0,0.0,expert,True,1.2006480600297675,unknown,True,[259],0.9028063416481018,0.24593962728977203,0.0,1.0,0.09933895617723465,0.504431962966919,0.48086440563201904,0.5280055403709412,0.4997203052043915
168,2025-08-12T23:05:53.643477,0.0,139.30059814453125,7.288773059844971,11.818512173770378,0.023685222628783364,11.81827163696289,-0.07540236413478851,True,,1.7677902792909717,9.100085727672159,False,False,False,0.24882392089646968,,"('1r0_0_', '1r0_1_', 0)",0,14,30.712588870932663,-0.043522388536216816,61.64103317260741,,,,0.0,0.0,expert,True,1.2176883096647793,unknown,True,[259],0.9075106382369995,0.23885585367679596,0.0,1.0,0.09821057319641113,0.5055603384971619,0.4881584942340851,0.5376129150390625,0.49923276901245117
169,2025-08-12T23:05:53.731199,0.0,140.48146057128906,7.272629737854004,11.823413429998359,-0.003218829651524757,11.813858032226562,-0.4752510190010071,True,,1.7839336012819385,9.083942405681192,False,False,False,0.2509332213803078,,"('1r0_0_', '1r0_1_', 0)",0,14,31.893451297690476,-0.02737906654525002,61.64103317260741,,,,0.0,0.0,expert,True,1.2340677871928052,unknown,True,[259],0.9053000807762146,0.23804527521133423,0.0,1.0,0.09910742193460464,0.5046634674072266,0.5016093850135803,0.5378307104110718,0.4991116523742676
170,2025-08-12T23:05:53.809818,0.0,141.6613006591797,7.219632148742676,11.770947772289277,-0.03450045297364923,11.74435043334961,-0.7908504009246826,True,,1.8369311903932666,9.030944816569864,False,False,False,0.2530406957243532,,"('1r0_0_', '1r0_1_', 0)",0,14,33.0732913855811,0.025618522566078106,61.64103317260741,,,,0.0,0.0,expert,True,1.2328093528659267,unknown,True,[259],0.9136042594909668,0.22761763632297516,0.0,1.0,0.1020517349243164,0.5017191767692566,0.5172467827796936,0.5354989171028137,0.49924811720848083
171,2025-08-12T23:05:53.893969,0.0,142.7986602783203,7.145870685577393,10.350723597538737,-0.060288241283050326,10.328082084655762,-0.6842510104179382,True,,1.9106926535585498,8.95718335340458,False,False,False,0.2550722898716393,,"('1r0_0_', '1r0_1_', 0)",0,14,34.210651004721726,0.09937998573136131,61.64103317260741,,,,0.0,0.0,expert,True,1.1839378753295493,unknown,True,[259],0.9133574962615967,0.22800496220588684,0.0,1.0,0.1061495915055275,0.4976212978363037,0.5301258563995361,0.47237783670425415,0.49972403049468994
172,2025-08-12T23:05:53.977114,0.0,143.82652282714844,7.073947429656982,9.879548098491725,-0.08143866718629589,9.842286109924316,-0.8572483658790588,True,,1.98261590947896,8.88526009748417,False,False,False,0.2569082962703821,,"('1r0_0_', '1r0_1_', 0)",0,14,35.23851355354985,0.17130324165177147,61.64103317260741,,,,0.0,0.0,expert,True,1.0723205152713378,unknown,True,[259],0.91454017162323,0.22451990842819214,0.0,1.0,0.11014533042907715,0.49362555146217346,0.5406743288040161,0.45143669843673706,0.4997074007987976
173,2025-08-12T23:05:54.060461,0.0,144.81329345703125,6.987175941467285,9.896071840251984,-0.09375418933125879,9.850825309753418,-0.9452399611473083,True,,2.069387397668657,8.798488609294473,False,False,False,0.2586709027517855,,"('1r0_0_', '1r0_1_', 0)",0,14,36.22528418343266,0.25807472984146873,61.64103317260741,,,,0.0,0.0,expert,True,1.0313029531639464,unknown,True,[259],0.9197211861610413,0.2185736745595932,0.0,1.0,0.11496596783399582,0.4888049364089966,0.5468084216117859,0.45217108726501465,0.4999421238899231
174,2025-08-12T23:05:54.144239,0.0,145.77777099609375,6.898683547973633,9.021976161016475,-0.09522012635329258,8.990583419799805,-0.7519731521606445,True,,2.1578797911623093,8.709996215800821,False,False,False,0.26039368848338096,,"('1r0_0_', '1r0_1_', 0)",0,14,37.18976172249516,0.3465671233351211,61.64103317260741,,,,0.0,0.0,expert,True,1.0050764317870742,unknown,True,[259],0.9189174771308899,0.22061952948570251,0.0,1.0,0.11988221108913422,0.4838886857032776,0.547538161277771,0.413322389125824,0.5003250241279602
175,2025-08-12T23:05:54.226464,0.0,146.68502807617188,6.8258957862854,9.210483688205404,-0.08750508183338734,9.188217163085938,-0.640058696269989,True,,2.2306675528505417,8.637208454112589,False,False,False,0.2620142648982209,,"('1r0_0_', '1r0_1_', 0)",0,14,38.09701880257329,0.4193548850233535,61.64103317260741,,,,0.0,0.0,expert,True,0.9487042566750493,unknown,True,[259],0.9238010048866272,0.21286055445671082,0.0,1.0,0.12392597645521164,0.47984492778778076,0.5436967015266418,0.42170050740242004,0.5004333853721619
176,2025-08-12T23:05:54.309569,0.0,147.6063995361328,6.765338897705078,9.338442883366202,-0.07485107191387641,9.325591087341309,-0.4897615313529968,True,,2.291224441430864,8.576651565532266,False,False,False,0.26366005294452716,,"('1r0_0_', '1r0_1_', 0)",0,14,39.018390262534226,0.47991177360367576,61.64103317260741,,,,0.0,0.0,expert,True,0.9633944529360854,unknown,True,[259],0.9218497276306152,0.21329408884048462,0.0,1.0,0.1272902488708496,0.476480633020401,0.5373905897140503,0.4273875951766968,0.500527560710907
177,2025-08-12T23:05:54.392671,0.0,148.54107666015625,6.718209743499756,9.444260419190046,-0.059999288304776854,9.436710357666016,-0.3775612413883209,True,,2.3383535956361863,8.529522411326944,False,False,False,0.26532960806395633,,"('1r0_0_', '1r0_1_', 0)",0,14,39.95306738655766,0.527040927808998,61.64103317260741,,,,0.0,0.0,expert,True,0.9771762959097927,unknown,True,[259],0.9237682819366455,0.21109822392463684,0.0,1.0,0.12990853190422058,0.47386234998703003,0.5299816727638245,0.4320905804634094,0.5004494786262512
178,2025-08-12T23:05:54.477178,0.0,149.47323608398438,6.684039115905762,8.977788882435958,-0.04548585931217186,8.975171089172363,-0.21678823232650757,True,,2.3725242232301804,8.49535178373295,False,False,False,0.26699466597344823,,"('1r0_0_', '1r0_1_', 0)",0,14,40.88522681038579,0.5612115554029922,61.64103317260741,,,,0.0,0.0,expert,True,0.9725594737990868,unknown,True,[259],0.920922577381134,0.21398131549358368,0.0,1.0,0.1318068951368332,0.4719640016555786,0.522735059261322,0.411358505487442,0.5004956722259521
179,2025-08-12T23:05:54.567120,0.0,150.37271118164062,6.661897659301758,8.982181943108872,-0.032601485958368315,8.980381965637207,-0.17981159687042236,True,,2.3946656798341843,8.473210327128946,False,False,False,0.26860134192120944,,"('1r0_0_', '1r0_1_', 0)",0,14,41.78470190804204,0.5833530120069961,61.64103317260741,,,,0.0,0.0,expert,True,0.9398949164002399,unknown,True,[259],0.9231382608413696,0.21155117452144623,0.0,1.0,0.13303698599338531,0.4707339107990265,0.5162978768348694,0.4115537703037262,0.5002557635307312
180,2025-08-12T23:05:54.649376,0.0,151.271484375,6.64689302444458,9.011855572311116,-0.022657508764122092,9.011648178100586,-0.06113894283771515,True,,2.409670314691362,8.458205692271768,False,False,False,0.27020676410135175,,"('1r0_0_', '1r0_1_', 0)",0,14,42.68347510140141,0.5983576468641738,61.64103317260741,,,,0.0,0.0,expert,True,0.9393265434347751,unknown,True,[259],0.9214379191398621,0.21252954006195068,0.0,1.0,0.13387057185173035,0.46990031003952026,0.5113278031349182,0.4128725826740265,0.5003789067268372
181,2025-08-12T23:05:54.729442,0.0,152.17446899414062,6.6440324783325195,9.091859145221237,-0.01101869585214832,9.09150505065918,0.08024107664823532,True,,2.4125308608034226,8.455345146159708,False,False,False,0.27181970888720725,,"('1r0_0_', '1r0_1_', 0)",0,14,43.58645972054204,0.6012181929762344,61.64103317260741,,,,0.0,0.0,expert,True,0.9438979852941206,unknown,True,[259],0.9263850450515747,0.2066199630498886,0.0,1.0,0.13402949273586273,0.4697414040565491,0.5055092573165894,0.4164282977581024,0.5004685521125793
182,2025-08-12T23:05:54.811382,0.0,153.0846405029297,6.654700756072998,9.149286628563033,0.002508830904909054,9.146838188171387,0.2116529494524002,True,,2.401862583062944,8.466013423900186,False,False,False,0.27344549116324723,,"('1r0_0_', '1r0_1_', 0)",0,14,44.4966312293311,0.5905499152357558,61.64103317260741,,,,0.0,0.0,expert,True,0.9513432986175961,unknown,True,[259],0.924466073513031,0.20770199596881866,0.0,1.0,0.13343681395053864,0.47033408284187317,0.4987455904483795,0.4189806282520294,0.5004720091819763
183,2025-08-12T23:05:54.893914,0.0,154.0028076171875,6.678238391876221,9.306434850032334,0.016485366621753705,9.300334930419922,0.3368973135948181,True,,2.3783249472597214,8.489551059703409,False,False,False,0.2750855554878152,,"('1r0_0_', '1r0_1_', 0)",0,14,45.41479834358891,0.5670122794325332,61.64103317260741,,,,0.0,0.0,expert,True,0.960046071082958,unknown,True,[259],0.9296137690544128,0.20168843865394592,0.0,1.0,0.13212916254997253,0.4716417193412781,0.49175769090652466,0.42596501111984253,0.5004481673240662
184,2025-08-12T23:05:54.977525,0.0,154.93386840820312,6.713838577270508,9.378705876677088,0.029990123351491427,9.368080139160156,0.44631651043891907,True,,2.3427247618654343,8.525151245097696,False,False,False,0.27674865097842544,,"('1r0_0_', '1r0_1_', 0)",0,14,46.34585913460454,0.5314120940382461,61.64103317260741,,,,0.0,0.0,expert,True,0.9732649674606719,unknown,True,[259],0.9245451092720032,0.2071351408958435,0.0,1.0,0.13015137612819672,0.4736195206642151,0.4850071966648102,0.42917704582214355,0.5003983378410339
185,2025-08-12T23:05:55.061401,0.0,155.87191772460938,6.763263702392578,9.454496990302326,0.04402844440562603,9.432644844055176,0.6424364447593689,True,,2.293299636743364,8.574576370219766,False,False,False,0.27842422963358876,,"('1r0_0_', '1r0_1_', 0)",0,14,47.28390845101079,0.48198696891617576,61.64103317260741,,,,0.0,0.0,expert,True,0.9805945528626104,unknown,True,[259],0.924606442451477,0.2066798061132431,0.0,1.0,0.1274055391550064,0.4763653576374054,0.4779928922653198,0.43254554271698,0.500575840473175
186,2025-08-12T23:05:55.148488,0.0,156.81466674804688,6.830602645874023,9.455216757247772,0.06081075348892373,9.421013832092285,0.8035062551498413,True,,2.2259606932619187,8.641915313701212,False,False,False,0.2801082030806349,,"('1r0_0_', '1r0_1_', 0)",0,14,48.22665747444829,0.41464802543473045,61.64103317260741,,,,0.0,0.0,expert,True,0.985297498845115,unknown,True,[259],0.9265308380126953,0.2043132781982422,0.0,1.0,0.1236644834280014,0.4801064133644104,0.46961337327957153,0.432577520608902,0.5005552172660828
187,2025-08-12T23:05:55.233327,0.0,157.76019287109375,6.911082744598389,9.59729821514658,0.07614217241034638,9.557656288146973,0.871400773525238,True,,2.1454805945375535,8.722395412425577,False,False,False,0.2817971370865209,,"('1r0_0_', '1r0_1_', 0)",0,14,49.17218359749516,0.3341679267103652,61.64103317260741,,,,0.0,0.0,expert,True,0.9887139650150346,unknown,True,[259],0.9294494986534119,0.20079736411571503,0.0,1.0,0.11919336766004562,0.4845775365829468,0.4619656801223755,0.43889227509498596,0.5003032088279724
188,2025-08-12T23:05:55.305273,0.0,158.71902465820312,6.991479396820068,9.728312149742422,0.08236757777451587,9.703357696533203,0.6963524222373962,True,,2.0650839423158738,8.802792064647257,False,False,False,0.2835098381655298,,"('1r0_0_', '1r0_1_', 0)",0,14,50.13101538460454,0.2537712744886855,61.64103317260741,,,,0.0,0.0,expert,True,1.0026091917832158,unknown,True,[259],0.9267797470092773,0.20458638668060303,0.0,1.0,0.11472688615322113,0.4890440106391907,0.4588627517223358,0.44471511244773865,0.49967095255851746
189,2025-08-12T23:05:55.401468,0.0,159.69105529785156,7.058184623718262,9.814015381052975,0.07561619809505604,9.797454833984375,0.5698918104171753,True,,1.9983787154176806,8.86949729154545,False,False,False,0.28524611552693696,,"('1r0_0_', '1r0_1_', 0)",0,14,51.103046024252976,0.18706604759049217,61.64103317260741,,,,0.0,0.0,expert,True,1.0161937088631758,unknown,True,[259],0.926530659198761,0.2045559138059616,0.0,1.0,0.11102104187011719,0.4927498400211334,0.4622279107570648,0.44852414727211,0.4995938539505005
190,2025-08-12T23:05:55.472563,0.0,160.671630859375,7.109422206878662,9.852960995319116,0.062123958222441544,9.846949577331543,0.34412845969200134,True,,1.9471411322572802,8.92073487470585,False,False,False,0.28699765614631295,,"('1r0_0_', '1r0_1_', 0)",0,14,52.08362158577641,0.13582846443009178,61.64103317260741,,,,0.0,0.0,expert,True,1.0249138860023734,unknown,True,[259],0.9291423559188843,0.20040619373321533,0.0,1.0,0.10817451030015945,0.49559637904167175,0.4689579904079437,0.45025506615638733,0.4993533194065094
191,2025-08-12T23:05:55.567096,0.0,161.64596557617188,7.1451640129089355,9.430299121302243,0.04627628552370755,9.425115585327148,0.3126303255558014,True,,1.9113993262270068,8.956476680736124,False,False,False,0.28873804913620815,,"('1r0_0_', '1r0_1_', 0)",0,14,53.05795630257329,0.10008665839981834,61.64103317260741,,,,0.0,0.0,expert,True,1.016771062842735,unknown,True,[259],0.9261502623558044,0.20422154664993286,0.0,1.0,0.10618884861469269,0.4975820481777191,0.4768701195716858,0.4314700961112976,0.49975308775901794
192,2025-08-12T23:05:55.643556,0.0,162.59051513671875,7.178276538848877,9.447200420522911,0.03813207259413609,9.441048622131348,0.34087637066841125,True,,1.8782868002870654,8.989589206676065,False,False,False,0.2904252387697549,,"('1r0_0_', '1r0_1_', 0)",0,14,54.00250586312016,0.06697413245987693,61.64103317260741,,,,0.0,0.0,expert,True,0.9870619624392281,unknown,True,[259],0.926308274269104,0.20423756539821625,0.0,1.0,0.10434926301240921,0.499421626329422,0.480938583612442,0.43222126364707947,0.4999871551990509
193,2025-08-12T23:05:55.726492,0.0,163.51705932617188,7.210024356842041,8.714996200793726,0.03481137703091619,8.711103439331055,0.2604527771472931,True,,1.8465389822939013,9.02133702466923,False,False,False,0.2920802665382959,,"('1r0_0_', '1r0_1_', 0)",0,14,54.92905005257329,0.03522631446671287,61.64103317260741,,,,0.0,0.0,expert,True,0.9657616723566967,unknown,True,[259],0.9276501536369324,0.2041885405778885,0.0,1.0,0.10258550196886063,0.501185417175293,0.48259782791137695,0.3996788561344147,0.4998617172241211
194,2025-08-12T23:05:55.810758,0.0,164.39279174804688,7.236315727233887,8.786312090967776,0.03156085576241985,8.782722473144531,0.251129686832428,True,,1.8202476119020556,9.047628395061075,False,False,False,0.293644532433558,,"('1r0_0_', '1r0_1_', 0)",0,14,55.80478247444829,0.008934944074867168,61.64103317260741,,,,0.0,0.0,expert,True,0.915270826284355,unknown,True,[259],0.9285494685173035,0.2021998167037964,0.0,1.0,0.10112486779689789,0.5026460289955139,0.4842222034931183,0.4028484523296356,0.499934583902359
195,2025-08-12T23:05:55.899577,0.0,165.2725372314453,7.261074542999268,8.859056973615646,0.02928318724012957,8.85597038269043,0.23383550345897675,True,,1.7954887961366748,9.072387210826456,False,False,False,0.2952159666089018,,"('1r0_0_', '1r0_1_', 0)",0,14,56.684527957846726,-0.01582387169051369,61.64103317260741,,,,0.0,0.0,expert,True,0.9196112397797079,unknown,True,[259],0.928503692150116,0.2022993415594101,0.0,1.0,0.0997493788599968,0.5040215253829956,0.4853605031967163,0.40608155727386475,0.4999345541000366
196,2025-08-12T23:05:55.976903,0.0,166.15887451171875,7.283326148986816,8.89991944099628,0.02682375797344161,8.897846221923828,0.1920902580022812,True,,1.773237190149126,9.094638816814005,False,False,False,0.2967991752975359,,"('1r0_0_', '1r0_1_', 0)",0,14,57.57086523812016,-0.03807547767806252,61.64103317260741,,,,0.0,0.0,expert,True,0.9263869177579208,unknown,True,[259],0.9282760620117188,0.2025880366563797,0.0,1.0,0.0985131785273552,0.5052577257156372,0.4865897297859192,0.4078976511955261,0.49987298250198364
197,2025-08-12T23:05:56.059532,0.0,167.04898071289062,7.303339004516602,8.919863001144751,0.02423756223886553,8.917496681213379,0.20544804632663727,True,,1.7532243346193408,9.11465167234379,False,False,False,0.298389116173167,,"('1r0_0_', '1r0_1_', 0)",0,14,58.46097143929204,-0.058088333207847676,61.64103317260741,,,,0.0,0.0,expert,True,0.9302455846770263,unknown,True,[259],0.9281494617462158,0.2027318775653839,0.0,1.0,0.09740135073661804,0.5063695311546326,0.4878824055194855,0.40878403186798096,0.4999859035015106
198,2025-08-12T23:05:56.143098,0.0,167.94070434570312,7.321325302124023,8.920634889841256,0.021833127248687134,8.919779777526855,0.12351339310407639,True,,1.735238037011919,9.132637969951212,False,False,False,0.299981946165485,,"('1r0_0_', '1r0_1_', 0)",0,14,59.35269507210454,-0.07607463081526955,61.64103317260741,,,,0.0,0.0,expert,True,0.9318664898167857,unknown,True,[259],0.9260369539260864,0.2047286033630371,0.0,1.0,0.0964021161198616,0.507368803024292,0.48908430337905884,0.4088183343410492,0.4997927248477936
199,2025-08-12T23:05:56.228712,0.0,168.8229522705078,7.334316253662109,8.516188965646936,0.017816547692630635,8.51530933380127,0.1223987266421318,True,,1.722247085473833,9.145628921489298,False,False,False,0.30155785029494836,,"('1r0_0_', '1r0_1_', 0)",0,14,60.234942996909226,-0.08906558235335549,61.64103317260741,,,,0.0,0.0,expert,True,0.9205707751500987,unknown,True,[259],0.9279671907424927,0.20286154747009277,0.0,1.0,0.09568039327859879,0.5080904960632324,0.4910922050476074,0.3908429741859436,0.49994221329689026
